"id" "reference_number" "species_number" "record" "passive_methods" "complementary_methods" "month_start" "year_start" "month_finish" "year_finish" "effort_months" "country" "state" "state_abbreviation" "municipality" "latitude" "longitude" "coordinate_precision" "altitude" "temperature" "precipitation"
"742" "amp1742" 1261 23 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Pratânia" -22.81416667 -48.74138889 "gms" 704 19.92 1273
"743" "amp1743" 1261 11 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Itatinga" -23.0875 -48.52666667 "gms" 883 18.71 1303
"744" "amp1744" 1261 15 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "São Manuel" -22.77888889 -48.56583333 "gms" 790 19.38 1329
"745" "amp1745" 1261 21 "ab" "pt,ar" NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Borebi" -22.73833333 -49.01861111 "gms" 641 20.3 1214
"746" "amp1746" 1261 17 "ab" "pt,ar" NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Borebi" -22.73305556 -49.00444444 "gms" 656 20.2 1216
"747" "amp1747" 1261 5 "ab" "pt,ar" NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Borebi" -22.75305556 -49.04444444 "gms" 643 20.3 1216
"748" "amp1748" 1261 12 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Bauru" -22.36527778 -49.05027778 "gms" 549 21.48 1178
"749" "amp1749" 1261 16 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Brotas" -22.19666667 -47.92111111 "gms" 740 19.86 1351
"750" "amp1750" 1261 17 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Brotas" -22.16 -47.96027778 "gms" 743 19.89 1364
"751" "amp1751" 1261 11 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Brotas" -22.18583333 -47.96138889 "gms" 715 19.97 1349
"752" "amp1752" 1261 12 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Itirapina" -22.2125 -47.91333333 "gms" 744 19.82 1355
"753" "amp1753" 1261 14 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Águas de Santa Bárbara" -22.81611111 -49.23611111 "gms" 631 20.37 1240
"754" "amp1754" 1261 14 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Águas de Santa Bárbara" -22.79027778 -49.24305556 "gms" 634 20.39 1249
"755" "amp1755" 1261 19 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.95083333 -48.46 "gms" 846 18.95 1315
"756" "amp1756" 1262 17 "ab" NA NA 8 2009 7 2010 11 "Brazil" "São Paulo" "BR-SP" "Bauru" -22.34666667 -49.01555556 "gms" 565 21.29 1158
"757" "amp1757" 1262 9 "ab" NA NA 11 2010 8 2011 9 "Brazil" "São Paulo" "BR-SP" "Bauru" -22.34666667 -49.01555556 "gms" 565 21.29 1158
"758" "amp1758" 1262 14 "ab" NA NA 11 2009 10 2010 11 "Brazil" "São Paulo" "BR-SP" "Bauru" -22.34138889 -48.98305556 "gms" 559 21.2 1152
"759" "amp1759" 1262 19 "ab" NA NA 9 2009 8 2010 11 "Brazil" "São Paulo" "BR-SP" "Agudos" -22.48138889 -49.03555556 "gms" 659 20.61 1197
"760" "amp1760" 1262 22 "ab" NA NA 10 2010 9 2011 11 "Brazil" "São Paulo" "BR-SP" "Agudos" -22.47722222 -49.03777778 "gms" 659 20.61 1197
"761" "amp1761" 1262 16 "ab" NA NA 11 2009 10 2010 11 "Brazil" "São Paulo" "BR-SP" "Iacanga" -21.97944444 -49.03805556 "gms" 432 21.88 1146
"762" "amp1762" 1262 8 "ab" NA NA 9 2009 8 2010 11 "Brazil" "São Paulo" "BR-SP" "Piratininga" -22.40555556 -49.10361111 "gms" 502 21.6 1171
"763" "amp1763" 1262 26 "ab" NA NA 9 2009 8 2010 11 "Brazil" "São Paulo" "BR-SP" "Avaí" -22.04277778 -49.24972222 "gms" 426 21.78 1162
"764" "amp1764" 1262 16 "ab" NA NA 11 2011 8 2012 9 "Brazil" "São Paulo" "BR-SP" "Pederneiras" -22.29861111 -48.93388889 "gms" 546 21.23 1147
"765" "amp1765" 1263 15 "co" NA NA 2 1984 3 1985 13 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.75361111 -48.36666667 NA 485 20.97 1264
"766" "amp1766" 1263 19 "co" NA NA 2 1984 3 1985 13 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.85833333 -48.43305556 NA 779 19.44 1321
"767" "amp1767" 1264 18 "co" NA NA 10 1992 3 1995 29 "Brazil" "São Paulo" "BR-SP" "Nova Itapirema" -21.19222222 -49.70861111 "gm" 420 22.42 1156
"768" "amp1768" 1265 18 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "Santo Antonio do Aracanguá" -20.92611111 -50.34861111 "gms" 401 22.5 1184
"769" "amp1769" 1265 21 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "Macaubal" -20.74277778 -49.92916667 "gms" 477 22.61 1206
"770" "amp1770" 1265 22 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "Pindorama" -21.22 -48.91777778 "gms" 547 22.21 1253
"771" "amp1771" 1265 25 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "Sales" -21.40472222 -49.50027778 "gms" 409 22.14 1176
"772" "amp1772" 1265 24 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "União Paulista" -20.92111111 -49.92611111 "gms" 477 22.39 1181
"773" "amp1773" 1265 21 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "Palestina" -20.28833333 -49.50027778 "gms" 478 23.29 1223
"774" "amp1774" 1265 14 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "Palestina" -20.32111111 -49.50472222 "gms" 503 23.13 1231
"775" "amp1775" 1265 14 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "Matão" -21.62055556 -48.53722222 "gms" 578 21.4 1292
"776" "amp1776" 1265 21 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "Bebedouro" -20.885 -48.54055556 "gms" 562 22.47 1329
"777" "amp1777" 1265 15 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "Barretos" -20.63722222 -48.75166667 "gms" 564 22.7 1305
"778" "amp1778" 1265 25 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "Votuporanga" -20.51444444 -50.08666667 "gms" 436 22.84 1209
"779" "amp1779" 1265 23 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "Taquaritinga" -21.40222222 -48.68722222 "gms" 520 22.15 1277
"780" "amp1780" 1265 22 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "São João de Iracema" -20.47361111 -50.29333333 "gms" 373 22.89 1171
"781" "amp1781" 1265 19 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "Nova Granada" -20.54361111 -49.24638889 "gms" 492 23.08 1256
"782" "amp1782" 1265 8 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "Turmalina" -20.00361111 -50.43388889 "gms" 450 22.73 1193
"783" "amp1783" 1265 13 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "Novo Horizonte" -21.52083333 -49.29472222 "gms" 429 22.02 1231
"784" "amp1784" 1265 9 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "Planalto" -21.00138889 -49.97388889 "gms" 422 22.53 1171
"785" "amp1785" 1265 23 "co" "pt" "ae" 10 2006 2 2009 28 "Brazil" "São Paulo" "BR-SP" "Barretos" -20.48472222 -48.8225 "gms" 476 23.2 1297
"786" "amp1786" 1266 13 "co" NA "ae" 3 2009 2 2010 11 "Brazil" "São Paulo" "BR-SP" "São Carlos" -21.96777778 -47.87083333 "gm" 868 19.6 1415
"787" "amp1787" 1267 12 "co" NA NA 9 2003 8 2004 11 "Brazil" "São Paulo" "BR-SP" "Santa Fé do Sul" -20.18888889 -50.89638889 "gms" 393 22.64 1210
"788" "amp1788" 1267 9 "co" NA NA 9 2003 8 2004 11 "Brazil" "São Paulo" "BR-SP" "Santa Fé do Sul" -20.18472222 -50.89444444 "gms" 393 22.64 1210
"789" "amp1789" 1267 5 "co" NA NA 9 2003 8 2004 11 "Brazil" "São Paulo" "BR-SP" "Santa Fé do Sul" -20.18555556 -50.89055556 "gms" 405 22.56 1211
"790" "amp1790" 1267 7 "co" NA NA 9 2003 8 2004 11 "Brazil" "São Paulo" "BR-SP" "Santa Fé do Sul" -20.18527778 -50.89444444 "gms" 393 22.64 1210
"791" "amp1791" 1267 11 "co" NA NA 9 2003 8 2004 11 "Brazil" "São Paulo" "BR-SP" "Santa Fé do Sul" -20.17833333 -50.89222222 "gms" 398 22.61 1215
"792" "amp1792" 1267 8 "co" NA NA 9 2003 8 2004 11 "Brazil" "São Paulo" "BR-SP" "Santa Fé do Sul" -20.18527778 -50.89361111 "gms" 393 22.64 1210
"793" "amp1793" 1267 5 "co" NA NA 9 2003 8 2004 11 "Brazil" "São Paulo" "BR-SP" "Santa Fé do Sul" -20.18416667 -50.89444444 "gms" 393 22.64 1210
"794" "amp1794" 1267 6 "co" NA NA 9 2003 8 2004 11 "Brazil" "São Paulo" "BR-SP" "Santa Fé do Sul" -20.18416667 -50.89444444 "gms" 393 22.64 1210
"795" "amp1795" 1268 28 "co" "pt" NA 9 2005 3 2007 18 "Brazil" "São Paulo" "BR-SP" "Teodoro Sampaio" -22.54444444 -52.295 "gms" 403 21.66 1170
"796" "amp1796" 1269 9 "co" NA NA 1 2007 NA 2011 NA "Brazil" "São Paulo" "BR-SP" "Ubatuba" -23.35416667 -44.7675 "gms" 341 20.78 2341
"797" "amp1797" 1269 11 "co" NA NA 1 2007 NA 2011 NA "Brazil" "São Paulo" "BR-SP" "Ubatuba" -23.35944444 -44.78416667 "gms" 150 21.77 2514
"798" "amp1798" 1269 13 "co" NA NA 1 2007 NA 2011 NA "Brazil" "São Paulo" "BR-SP" "Ubatuba" -23.36138889 -44.7875 "gms" 150 21.77 2514
"799" "amp1799" 1269 13 "co" NA NA 1 2007 NA 2011 NA "Brazil" "São Paulo" "BR-SP" "Ubatuba" -23.36472222 -44.80055556 "gms" 287 21.03 2415
"800" "amp1800" 1270 17 "co" NA NA 12 1997 1 1998 1 "Brazil" "São Paulo" "BR-SP" "Ilhabela" -23.86277778 -45.32083333 "gm" 533 19.01 2395
"801" "amp1801" 1271 29 "ab" NA NA 10 2005 9 2006 11 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.9925 -48.50111111 "gms" 837 18.95 1297
"802" "amp1802" 1272 21 "co" NA NA 12 2010 11 2011 11 "Brazil" "São Paulo" "BR-SP" "Luís Antônio" -21.56972222 -47.73527778 "gms" 633 21.32 1411
"803" "amp1803" 1273 19 "co" NA "ae" 4 2004 12 2006 32 "Brazil" "São Paulo" "BR-SP" "São José do Barreiro" -22.64277778 -44.65666667 "gms" 540 20.46 1520
"804" "amp1804" 1273 19 "co" NA "ae" 5 2005 12 2006 19 "Brazil" "São Paulo" "BR-SP" "São José do Barreiro" -22.71888889 -44.61416667 "gms" 1618 14.3 1796
"805" "amp1805" 1274 11 "ab" NA NA 9 2004 8 2005 11 "Brazil" "São Paulo" "BR-SP" "Icém" -20.36694444 -49.25 "dd" 488 23.24 1272
"806" "amp1806" 1274 13 "ab" NA NA 9 2004 8 2005 11 "Brazil" "São Paulo" "BR-SP" "Icém" -20.36388889 -49.19361111 "dd" 446 23.57 1271
"807" "amp1807" 1274 10 "ab" NA NA 9 2004 8 2005 11 "Brazil" "São Paulo" "BR-SP" "Icém" -20.375 -49.27583333 "dd" 447 23.46 1252
"808" "amp1808" 1274 8 "ab" NA NA 9 2004 8 2005 11 "Brazil" "São Paulo" "BR-SP" "Icém" -20.38138889 -49.25166667 "dd" 468 23.35 1267
"809" "amp1809" 1274 7 "ab" NA NA 9 2004 8 2005 11 "Brazil" "São Paulo" "BR-SP" "Icém" -20.36277778 -49.23638889 "dd" 460 23.43 1267
"810" "amp1810" 1274 7 "ab" NA NA 9 2004 8 2005 11 "Brazil" "São Paulo" "BR-SP" "Icém" -20.36388889 -49.23833333 "dd" 460 23.43 1267
"811" "amp1811" 1275 23 "co" NA NA 1 2010 12 2010 11 "Brazil" "São Paulo" "BR-SP" "Ribeirão Grande" -24.19416667 -48.42305556 "gms" 863 17.54 1367
"812" "amp1812" 1275 25 "co" NA NA 1 2010 12 2010 11 "Brazil" "São Paulo" "BR-SP" "Ribeirão Grande" -24.19944444 -48.43555556 "gms" 870 17.53 1365
"813" "amp1813" 1276 13 "co" NA NA 8 2007 7 2008 11 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.9975 -48.50472222 "gms" 837 18.95 1297
"814" "amp1814" 1276 8 "co" NA NA 8 2007 7 2008 11 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.89666667 -48.48722222 "gms" 878 18.85 1326
"815" "amp1815" 1277 21 "co" NA "rr" 7 2001 11 2002 16 "Brazil" "São Paulo" "BR-SP" "Rio Claro" -22.41194444 -47.52138889 "gm" 613 20.53 1255
"816" "amp1816" 1278 14 "ab" "pt" NA 2 2009 2 2010 12 "Brazil" "São Paulo" "BR-SP" "São Luiz do Paraitinga" -23.26083333 -45.31611111 "gms" 847 18 1496
"817" "amp1817" 1279 53 "co" "pt" "ae" 11 2009 3 2011 16 "Brazil" "São Paulo" "BR-SP" "Santo André" -23.775 -46.29166667 "gms" 916 16.93 2412
"818" "amp1818" 1280 15 "co" NA NA 1 2003 3 2004 14 "Brazil" "São Paulo" "BR-SP" "Nova Itapirema" -21.07805556 -49.53888889 "gms" 468 22.42 1162
"819" "amp1819" 1280 17 "co" NA NA 1 2003 3 2004 14 "Brazil" "São Paulo" "BR-SP" "Nova Itapirema" -21.07583333 -49.53916667 "gms" 468 22.42 1162
"820" "amp1820" 1280 18 "co" NA NA 1 2003 3 2004 14 "Brazil" "São Paulo" "BR-SP" "Nova Itapirema" -21.08111111 -49.51916667 "gms" 459 22.51 1159
"821" "amp1821" 1280 20 "co" NA NA 1 2003 3 2004 14 "Brazil" "São Paulo" "BR-SP" "Nova Itapirema" -21.07361111 -49.51888889 "gms" 476 22.43 1160
"822" "amp1822" 1280 20 "co" NA NA 1 2003 3 2004 14 "Brazil" "São Paulo" "BR-SP" "Nova Itapirema" -21.07777778 -49.53972222 "gms" 468 22.42 1162
"823" "amp1823" 1280 19 "co" NA NA 1 2003 3 2004 14 "Brazil" "São Paulo" "BR-SP" "Nova Itapirema" -21.07888889 -49.53888889 "gms" 468 22.42 1162
"824" "amp1824" 1280 18 "co" NA NA 1 2003 3 2004 14 "Brazil" "São Paulo" "BR-SP" "Nova Itapirema" -21.07333333 -49.51888889 "gms" 476 22.43 1160
"825" "amp1825" 1280 13 "co" NA NA 1 2003 3 2004 14 "Brazil" "São Paulo" "BR-SP" "Nova Itapirema" -21.07444444 -49.52055556 "gms" 476 22.43 1160
"826" "amp1826" 1280 11 "co" NA NA 1 2003 3 2004 14 "Brazil" "São Paulo" "BR-SP" "Nova Itapirema" -21.07861111 -49.53916667 "gms" 468 22.42 1162
"827" "amp1827" 1280 10 "co" NA NA 1 2003 3 2004 14 "Brazil" "São Paulo" "BR-SP" "Nova Itapirema" -21.07444444 -49.52055556 "gms" 476 22.43 1160
"828" "amp1828" 1281 18 "co" "pt" NA 3 2004 8 2004 5 "Brazil" "São Paulo" "BR-SP" "Santo André" -23.77888889 -46.31083333 "utm" 801 17.58 2672
"829" "amp1829" 1282 10 "co" NA NA 10 2005 10 2007 24 "Brazil" "São Paulo" "BR-SP" "Cananéia" -25.06916667 -47.92138889 "utm" 9 22.35 2188
"830" "amp1830" 1282 10 "co" NA NA 10 2005 10 2007 24 "Brazil" "São Paulo" "BR-SP" "Cananéia" -25.07361111 -47.92472222 "utm" 9 22.35 2188
"831" "amp1831" 1282 7 "co" NA NA 10 2005 10 2007 24 "Brazil" "São Paulo" "BR-SP" "Cananéia" -25.07527778 -47.92555556 "utm" 15 22.31 2208
"832" "amp1832" 1282 11 "co" NA NA 10 2005 10 2007 24 "Brazil" "São Paulo" "BR-SP" "Cananéia" -25.07055556 -47.92333333 "utm" 9 22.35 2188
"833" "amp1833" 1282 4 "co" NA NA 10 2005 10 2007 24 "Brazil" "São Paulo" "BR-SP" "Cananéia" -25.07 -47.91972222 "utm" 9 22.35 2188
"834" "amp1834" 1282 5 "co" NA NA 10 2005 10 2007 24 "Brazil" "São Paulo" "BR-SP" "Cananéia" -25.06972222 -47.91972222 "utm" 9 22.35 2188
"835" "amp1835" 1282 4 "co" NA NA 10 2005 10 2007 24 "Brazil" "São Paulo" "BR-SP" "Cananéia" -25.06888889 -47.92166667 "utm" 9 22.35 2188
"836" "amp1836" 1282 5 "co" NA NA 10 2005 10 2007 24 "Brazil" "São Paulo" "BR-SP" "Cananéia" -25.07277778 -47.92388889 "utm" 9 22.35 2188
"837" "amp1837" 1282 8 "co" NA NA 10 2005 10 2007 24 "Brazil" "São Paulo" "BR-SP" "Cananéia" -25.07833333 -47.92611111 "utm" 15 22.31 2208
"838" "amp1838" 1283 2 "co" NA NA 7 2001 11 2003 28 "Brazil" "São Paulo" "BR-SP" "Lorena" -22.77111111 -45.02972222 "gm" 594 20.87 1432
"839" "amp1839" 1283 15 "co" NA NA 7 2001 11 2003 28 "Brazil" "São Paulo" "BR-SP" "Sapucaí-Mirim" -22.85861111 -45.86694444 "gm" 1541 14.31 1781
"840" "amp1840" 1283 7 "co" NA NA 7 2001 11 2003 28 "Brazil" "São Paulo" "BR-SP" "Igaratá" -23.13305556 -46.13527778 "gm" 722 18.75 1415
"841" "amp1841" 1283 13 "co" NA NA 7 2001 11 2003 28 "Brazil" "São Paulo" "BR-SP" "Lorena" -22.70361111 -45.18472222 "gm" 572 21.47 1485
"842" "amp1842" 1283 7 "co" NA NA 7 2001 11 2003 28 "Brazil" "São Paulo" "BR-SP" "Taubaté" -23.09 -45.5075 "gm" 704 19.33 1290
"843" "amp1843" 1283 14 "co" NA NA 7 2001 11 2003 28 "Brazil" "São Paulo" "BR-SP" "Jambeiro,Redenção da Serra" -23.23944444 -45.60611111 "gm" 858 17.94 1389
"844" "amp1844" 1283 21 "co" NA NA 7 2001 11 2003 28 "Brazil" "São Paulo" "BR-SP" "São Luís do Paraitinga" -23.12638889 -45.30944444 "gm" 850 18.17 1372
"845" "amp1845" 1283 33 "co" NA NA 7 2001 11 2003 28 "Brazil" "São Paulo" "BR-SP" "Pindamonhangaba" -22.76611111 -45.46944444 "gm" 798 19 1511
"846" "amp1846" 1283 32 "co" NA NA 7 2001 11 2003 28 "Brazil" "São Paulo" "BR-SP" "Mogi das Cruzes,Bertioga" -23.73388889 -46.15138889 "gm" 736 17.92 2429
"847" "amp1847" 1283 26 "co" "pt" NA 3 1997 12 2003 81 "Brazil" "São Paulo" "BR-SP" "Santa Branca" -23.395 -45.845 "gm" 706 18.63 1421
"848" "amp1848" 1284 30 "co" "pt" NA 12 2003 1 2004 1 "Brazil" "São Paulo" "BR-SP" "Bananal" -22.79805556 -44.35972222 "gms" 1341 15.48 1683
"849" "amp1849" 1285 24 "co" NA NA 8 2002 7 2003 11 "Brazil" "São Paulo" "BR-SP" "Rio Claro" -22.35888889 -47.47944444 "gm" 664 20.24 1294
"850" "amp1850" 1285 29 "co" NA NA NA 1995 12 2005 NA "Brazil" "São Paulo" "BR-SP" "Rio Claro" -22.325 -47.71444444 "gm" 660 20.23 1323
"851" "amp1851" 1285 17 "co" NA NA NA 1985 NA 1995 NA "Brazil" "São Paulo" "BR-SP" "Campinas" -22.82222222 -47.11111111 "gm" 615 20.52 1271
"852" "amp1852" 1286 21 "co" "pt" NA 2 2007 1 2009 23 "Brazil" "São Paulo" "BR-SP" "Cananéia" -24.93305556 -47.88777778 "gms" 20 22.37 2022
"853" "amp1853" 1286 18 "co" "pt" NA 2 2007 1 2009 23 "Brazil" "São Paulo" "BR-SP" "Cananéia" -25.05138889 -48.095 "gms" 10 22.44 2107
"854" "amp1854" 1286 16 "co" "pt" NA 2 2007 1 2009 23 "Brazil" "São Paulo" "BR-SP" "Ilha Comprida" -25.00527778 -47.87166667 "gms" 7 22.35 2094
"855" "amp1855" 1286 22 "co" "pt" NA 2 2007 1 2009 23 "Brazil" "São Paulo" "BR-SP" "Pariquera-Açu" -24.64555556 -47.81083333 "gms" 15 22.38 1701
"856" "amp1856" 1286 26 "co" "pt" NA 2 2007 1 2009 23 "Brazil" "São Paulo" "BR-SP" "Iguape" -24.68722222 -47.53111111 "gms" 36 21.83 1967
"857" "amp1857" 1287 38 "co" NA "ae,tp" 8 2015 12 2015 4 "Brazil" "Mato Grosso do Sul" "BR-MS" "Bonito, Bodoquena, Jardim e Porto Murtinho" -21.19861111 -56.74194444 "gms" 584 22.33 1318
"858" "amp1858" 1288 21 "co" NA NA 8 2006 7 2007 11 "Brazil" "Paraná" "BR-PR" "Maringá" -23.39444444 -51.87277778 "gms" 564 18.47 1290
"859" "amp1859" 1288 18 "co" NA NA 8 2006 7 2007 11 "Brazil" "Paraná" "BR-PR" "Maringá" -23.47777778 -51.90833333 "gms" 491 18.66 1290
"860" "amp1860" 1288 13 "co" NA NA 8 2006 7 2007 11 "Brazil" "Paraná" "BR-PR" "Maringá" -23.35555556 -51.90361111 "gms" 459 19.12 1273
"861" "amp1861" 1288 15 "co" NA NA 8 2006 7 2007 11 "Brazil" "Paraná" "BR-PR" "Maringá" -23.33222222 -51.88 "gms" 467 19.13 1282
"862" "amp1862" 1289 32 "co" NA NA 11 2002 2 2006 39 "Brazil" "Paraná" "BR-PR" "Morretes" -25.49861111 -48.84138889 "gms" 17 21.02 1731
"863" "amp1863" 1290 42 "co" NA NA 10 2012 3 2013 5 "Brazil" "Paraná" "BR-PR" "Piraí do Sul" -24.53722222 -49.90472222 "gms" 1094 16.45 1519
"864" "amp1864" 1291 14 "co" NA NA 9 2009 4 2010 7 "Brazil" "Paraná" "BR-PR" "Bocaiúva do Sul" -25.24 -49.03416667 "gms" 904 17.57 1703
"865" "amp1865" 1292 23 "co" NA NA 10 1997 9 1998 11 "Brazil" "Paraná" "BR-PR" "Três Barras do Paraná" -25.45 -53.11666667 "gm" 418 18.81 1825
"866" "amp1866" 1292 22 "co" NA NA NA NA NA NA NA "Brazil" "Paraná" "BR-PR" "Quatro Barras" -25.35 -49.05 "gm" 885 17.75 1744
"867" "amp1867" 1292 22 "co" NA NA NA NA NA NA NA "Brazil" "Paraná" "BR-PR" "Palmeira" -25.25 -50 "gm" 853 17.45 1481
"868" "amp1868" 1102 31 "co" NA NA 1 2015 3 2015 2 "Brazil" "Paraná" "BR-PR" "Morretes" -25.45361111 -48.91972222 NA 1359 15.02 1985
"869" "amp1869" 1293 20 "co" NA NA 10 2005 9 2006 11 "Brazil" "Paraná" "BR-PR" "Balsa Nova" -25.45833333 -49.70916667 NA 1117 16.01 1562
"870" "amp1870" 1294 39 "co" NA NA 9 1996 7 1998 22 "Brazil" "Paraná" "BR-PR" "Guaraqueçaba" -25.25666667 -48.29861111 "gms" 68 21.51 2134
"871" "amp1871" 1295 10 "co" NA NA 3 2000 3 2001 12 "Brazil" "Paraná" "BR-PR" "Tijucas do Sul" -25.95166667 -49.22055556 "gms" 929 16.3 1525
"872" "amp1872" 1295 18 "co" NA NA 3 2000 3 2001 12 "Brazil" "Paraná" "BR-PR" "Tijucas do Sul" -25.95361111 -49.22111111 "gms" 929 16.3 1525
"873" "amp1873" 1295 13 "co" NA NA 3 2000 3 2001 12 "Brazil" "Paraná" "BR-PR" "Tijucas do Sul" -25.96083333 -49.23638889 "gms" 929 16.29 1514
"874" "amp1874" 1295 20 "co" NA NA NA NA NA NA NA "Brazil" "Paraná" "BR-PR" "Fênix" -23.91666667 -51.95 "gm" 331 20.18 1479
"875" "amp1875" 1296 34 "co" NA NA 1 2003 5 2004 16 "Brazil" "Paraná" "BR-PR" "São José dos Pinhais" -25.68333333 -49.05 "gm" 978 16.83 1759
"876" "amp1876" 1297 32 "co" NA NA 1 2002 3 2003 14 "Brazil" "Paraná" "BR-PR" "Fazenda Rio Grande" -25.65638889 -49.28666667 "gm" 905 17.15 1423
"877" "amp1877" 1298 28 "co" NA NA NA NA NA NA NA "Brazil" "Paraná" "BR-PR" "General Carneiro" -26.36666667 -51.36666667 "gm" 1097 15.49 1690
"878" "amp1878" 1298 26 "co" NA NA NA NA NA NA NA "Brazil" "Paraná" "BR-PR" "Candói" -25.63333333 -51.96666667 "gm" 851 17.23 1744
"879" "amp1879" 1298 23 "co" NA NA NA NA NA NA NA "Brazil" "Paraná" "BR-PR" "Rio Negro" -26.08333333 -49.8 "gm" 805 16.7 1398
"880" "amp1880" 1298 22 "co" NA NA NA NA NA NA NA "Brazil" "Paraná" "BR-PR" "Fernandes Pinheiro" -25.38333333 -50.56666667 "gm" 866 17.17 1461
"881" "amp1881" 1298 19 "co" NA NA NA NA NA NA NA "Brazil" "Paraná" "BR-PR" "Palmas" -26.51666667 -51.63333333 "gm" 1254 14.9 1747
"882" "amp1882" 1298 21 "co" NA NA NA NA NA NA NA "Brazil" "Paraná" "BR-PR" "Araucária" -25.71666667 -49.43333333 "gm" 928 16.73 1359
"883" "amp1883" 1299 39 "co" NA NA 1 2013 12 2013 11 "Brazil" "Paraná" "BR-PR" "Castro" -25.05 -49.95 "gm" 933 17 1581
"884" "amp1884" 1299 26 "co" NA NA 1 2013 12 2013 11 "Brazil" "Paraná" "BR-PR" "Ponta Grossa" -25.2333 -50 "gm" 973 16.86 1516
"885" "amp1885" 1299 29 "co" NA NA 1 2013 12 2013 11 "Brazil" "Paraná" "BR-PR" "Platina" -24.5667 -50.2333 "gm" 1005 16.96 1432
"886" "amp1886" 1299 29 "co" NA NA 1 2013 12 2013 11 "Brazil" "Paraná" "BR-PR" "Palmas" -26.5167 -51.6167 "gm" 1263 14.85 1744
"887" "amp1887" 1299 21 "co" NA NA 7 2005 4 2006 9 "Brazil" "Paraná" "BR-PR" "Curitiba" -25.3875 -49.30833333 "gm" 924 17.42 1543
"888" "amp1888" 1299 24 "co" NA NA 7 2010 3 2011 8 "Brazil" "Paraná" "BR-PR" "Castro" -24.6667 -50 "gm" 988 16.8 1535
"889" "amp1889" 1299 27 "co" NA NA 11 2001 12 2006 61 "Brazil" "Paraná" "BR-PR" "Candói" -25.6 -51.9833 "gm" 877 17.15 1748
"890" "amp1890" 1300 32 "co" "pt" NA 5 2006 12 2009 43 "Brazil" "Paraná" "BR-PR" "São José dos Pinhais" -25.78360222 -48.90018444 "gms" 451 18.86 1756
"891" "amp1891" 1301 33 "ab" "pt" NA 10 2012 3 2013 5 "Brazil" "Paraná" "BR-PR" "Piraí do Sul" -24.56666667 -49.91666667 "gm" 1069 16.52 1517
"892" "amp1892" 1302 42 "co" NA NA 9 2006 3 2007 6 "Brazil" "Paraná" "BR-PR" "Guaraqueçab" -25.16722222 -48.30361111 "gms" 110 21.52 2090
